uid,Progress,Duration (in seconds),Finished,ResponseId,LocationLatitude,LocationLongitude,mael_1,mael_2,mael_3,mael_4,mael_5,mael_6,bergami_org,bergami_dept,disengagement_1,exhaustion_1,exhaustion_2,exhaustion_3,disengagement_2,disengagement_3,pros,cons,story,bergami_org_num,bergami_dept_num,mael_avg,Length of Service in Years,Job Title,Division,Department,Function,Work Location,Work State,Work Country,Legal Entity Name,Year of Birth,Gender,EEO Code,2019 Performance,2020 Performance,LINK,Collabera,Race,2019_perf_dummy,2020_perf_dummy
U594,100,331,TRUE,R_2R2ps1GsgsyZz8A,30.34710693,-97.76490021,1,5,4,5,5,4,B,B,2,2,3,3,2,2,"Work hard, play hard, challenging,, learn something new every day, ","Work from home Flexibility(after covid), delivery struggles, metric struggles sometimes are unrealistic ",Collabera Christmas party! We all can have so much fun together and then go back into the office the next day.and grind!,2.0,2.0,4.0,3.17,Account Manager,Regional,Sales,Sales,Austin (Congress Ave),Texas,U.S.A.,Collabera Inc.,1994,Female,White,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_aXAMs9otKE65Kct&Q_CHL=gl,1,White,1.0,1.0
U487,100,843,TRUE,R_57Sb8le2YbVqCLn,26.9203949,75.78819275,5,4,5,5,5,4,F,E,2,3,3,2,2,2,Work Culture and Environment. Getting opportunity to learn new things and good opportunity to grow. Also the way company thinks for his employees is one of the reason. ,In some cases may be not it is not justified to see everyone performance through same parameters. We need to keep in consideration the region/business in place. ,"Work hard Play Hard - All the tournaments company organize.
Responsive beyond imagination - I get good feedback from candidates\AM\teammates for being responsive before time.
Disciplined in execution - This has helped me only professionally but also personally. 
Insanely Competitive - Helped  professionally but also personally in a positive way. 
",6.0,5.0,4.666666666666667,3.79,Lead Recruiter,Regional,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1994,Male,Asian,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_afTqWlPl64IfpjL&Q_CHL=gl,1,Asian,1.0,1.0
U130,100,1883,TRUE,R_BDKd4vCZQQllzpL,22.30029297,73.20509338,5,5,5,4,5,4,B,C,2,3,3,2,2,2,"Work Culture, Flexibility, Technology, Office Infrastructure, awesome team-mates.","Salary in (GBS) is low as compared to (Delivery/Sales) along with incentive structure. If every dollar saved is dollar earned, then we being in GBS saves ample amount of money by following proper procedures, so we in GBS should also be considered as equals when it comes to salary & incentives plan.","""Disciplined in Execution"" - In 2016 I was assigned to review the voucher prepared by AP team in which I had saved around $1.4 million. 

It was for the insurance premium payable to Cigna for Q1 - 2017 in which if I was not ""disciplined in execution"" in my work, Collabera AP team had paid Cigna twice of the premium amount.",2.0,3.0,4.666666666666667,8.38,Senior Executive Finance & Accounts,Global Business Services,Finance,Timesheet,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1988,Male,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_0lhvh47zmB2NYW1&Q_CHL=gl,1,Asian,,
U121,100,703,TRUE,R_1FhUSvWJraAwU4D,22.30029297,73.20509338,3,4,5,5,4,4,E,F,1,3,4,1,1,1,Passion and empowerment to new ideas. We believe in our people and give them right opportunities. we also invest in nurturing the talent and have created many such leaders who were just fresh out of College.,"For me personally there are none but this might differ person to person. 
 But if we try to compare it to other jobs then I might say sometimes night shift :-) could be a downside.",when put in tough conditions i have found that we at collabera tend to do better and think outside of the box. At the time of initial lock down Collabera went WFH in just few days and people still produce results that shows how passionate we are about our work.,5.0,6.0,4.166666666666667,8.59,Delivery Manager,Delivery- Global,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1988,Male,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_6SBOeslMKxWyRpz&Q_CHL=gl,1,Asian,,
U353,100,327,TRUE,R_3lK5X9pHTT1QOx4,40.64959717,-74.35050201,2,5,5,4,4,3,G,H,2,2,3,2,2,2,Collabera has created a supportive environment where the top all the way to the bottom feels supported and accounted for. ,Not enough transparency on changes that happen internally ,"I think one of the best experiences is when we celebrate president’s club. It’s a unique experience where you meet so many people from different parts of the country, and world, and get to interact  for a couple days. You feel the energy & motivation from everyone that is parallel to what i feel. ",7.0,8.0,3.8333333333333335,4.96,Associate Marketing Manager,Global Business Services,Marketing,Marketing,Basking Ridge (Allen Road),New Jersey,U.S.A.,Collabera Inc.,1994,Female,Hispanic or Latino,Not Achieved,Not Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_2g8GOQFGsU6EYbX&Q_CHL=gl,1,Hispanic or Latino,0.0,0.0
U277,100,1686,TRUE,R_1k1dp5YcUxPnjZM,22.30029297,73.20509338,5,4,4,3,5,5,E,B,2,3,3,3,3,2,Collabera is the best thing that has happened to me since I completed my engineering. Great working culture alongside passionate employees.,Nothing as such but Salary Structure could have been improved.,Collabera has helped me to grow personally as well as professionally throughout all these years.,5.0,2.0,4.333333333333333,5.62,Lead Recruiter,Enterprise Services Group,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1994,Male,Asian,Not Achieved,Not Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_d6iWRlNNi3fY1pP&Q_CHL=gl,1,Asian,0.0,0.0
U330,100,1647,TRUE,R_3k7AV2kvypcXjvc,22.30029297,73.20509338,4,5,5,5,5,5,G,F,2,3,4,2,2,1,"There are many reasons to work at Collabera but few main ones that I love are Environment, Growth Opportunities, Work Ethics, Training, Overall development. ","There are not much downsides of working at Collabera but to name a few, work hours are one of the biggest downsides sometimes. Working from home has also been a concern nowadays but that is not in our control. It becomes difficult to maintain the work life balance.","Collabera has been really helpful in terms of overall employee growth. I was an STR when I had some trouble understanding the GP/GPM calculations. I was feeling shy in asking about learning the same but one fine day when I asked for some help, I was provided training on the very next day about the same. One or two times my name was missed in the appreciation meetings or the monthly award ceremony but the management has been kind enough to make sure everyone deserves the recognition they deserve. These 2 incidents show how Collabera is passionate and caring about the work we do.",7.0,6.0,4.833333333333333,5.06,Delivery Lead,Enterprise Services Group,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1993,Male,Asian,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_3EFme41hUgX2pmt&Q_CHL=gl,1,Asian,1.0,1.0
U405,100,1342,TRUE,R_1n2b0wG0C7bnxpK,23.18240356,75.77639771,3,1,5,5,5,5,G,E,1,3,2,4,4,2,One of the best reason to work at Collabera is the great work environment and its safe as well as working in a night shift.,One of the downsides to work at Collabera is the work pressure. Its so competitive everyone is having competition with each other. Everyone is running to achieve great things due to which it makes work place stressful.,Collabera is a big company people know its name and value as well. I like to work here because I learnt lots of things from here. ,7.0,5.0,4.0,4.3,Senior Technical Recruiter,Regional,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1990,Female,Asian,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_bJF7c6256hiYUwR&Q_CHL=gl,1,Asian,1.0,1.0
U451,100,498,TRUE,R_3WRTJwzzxhLYWwp,23.02760315,72.58709717,5,3,5,5,3,5,G,G,1,1,4,1,1,4,"It's employee satisfaction plans are amazing. Also, the managers are keen to work with executives closely for their growth.",I don't think of any downsides of working here at Collabera.I ,Back in 2018 we had a big bulk project for our client UBER and my manager initially handled the 1st bulk of around 40 people and than all upcoming bulks were offered to me to handle on my own. ,7.0,7.0,4.333333333333333,4.1,Senior Executive Operations,Business Core Services,Operations,Operations,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1994,Male,Asian,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_1GGr3ZY0JoqHHUN&Q_CHL=gl,1,Asian,1.0,1.0
U83,100,1249,TRUE,R_10wMmOynJoOvcsl,23.02760315,72.58709717,5,3,5,5,5,3,E,B,1,3,3,2,2,2,"Collabera is a second home to me. It's been a decade I have spend with Collabera and have found lot of life time memories. Starting from my better  half to what I have been able to achieve in my professional journey is all because of Collabera. I have got utmost care, respect and knowledge required to be a successful individual within staffing industry. It's my bread and butter and I am thankful for it.","There have been instances where I felt company could have done better on some of below things -
1. Better evaluation of training needs for individuals. There have been many instances where company has been repetitively giving the same subjective training year over year which I feel is not required and should pick and choose some better subjects for individual and self development.
2. There is lot of overlap in hierarchy and unwanted titles within the departments which doesn't give clear picture for individual growth.
3. At times, there have been instances where people are wrongly promoted just to elevate other favorite person.  
4. Biased approach at times have been visible in different offices/dept with offshore and onshore.",Employee centric culture is the best what I have seen all these years where starting from CEO to execute level management person is approachable to give solutions to your problem. ,5.0,2.0,4.333333333333333,10.24,Delivery Manager,Regional,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1986,Male,Asian,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_02RjsdcFVa2s9W5&Q_CHL=gl,1,Asian,1.0,1.0
U481,100,941,TRUE,R_9LhrwzibBvvDoTD,22.30029297,73.20509338,4,4,5,3,3,5,B,C,1,3,3,4,3,2,Exposure to the coorperate industry. Provides a good distingush between onshore and offshore models. ,"Reduced work-life balance. Processes need to be more streamlined, and there shouldn't be a scope for modification on the basis of teams and departments. Excessive manual work at the ground-level, though we are transforming all the systems with the help of advanced technologies. ","Positive:

Blaze: There is a collective celebration of successes on a large platform which encourages the core value of Collabera, 'work hard, play hard'. 
Team trips: A company sponsering a trip every year for each team is a gesture to appreciate. 

Negative:

The approach is delivery-oriented, wherein both sales and delivery should have an equal footing and respect. 
The regional sales teams are still getting appreciated and acknowleged for their efforts; however, the offshore sales team does not receive the similar recognition. 
Another point is the incentive structure which does not seem as lucrative for the employees. ",2.0,3.0,4.0,3.87,Senior Account Executive,Enterprise,Sales,Sales,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1991,Female,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_bKkLZ9Q4EKQslBb&Q_CHL=gl,1,Asian,,
U168,100,1305,TRUE,R_3n64zhs60EYsiCl,35.28419495,-80.87190247,5,4,5,4,5,5,B,B,2,3,3,3,2,2,I have enjoyed the work culture and team. Working for one of the greatest manager.,long work hours (its more because of the industry). Too much process involved and overlapping of the efforts.,its been a learning  experience working with lot of passionate colleagues.,2.0,2.0,4.666666666666667,7.48,Technical Recruiter,Regional,Recruitment,Recruitment,Charlotte (South Tryon Street),North Carolina,U.S.A.,Collabera Inc.,1985,Male,Asian,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_b2vYNHVgSZOSPAx&Q_CHL=gl,1,Asian,1.0,1.0
U549,100,790,TRUE,R_SMGZVHyfRv1vetX,22.30029297,73.20509338,4,4,5,5,5,4,G,H,1,2,4,3,2,2,It's dream of many people around me and i am living that dream,"As of now, i don't feel such, its always a perfect place to work","There are many good stories with Collabera, But what i experienced here, is like we at Collabera are one big family, who work together, achieve together and enjoy together. i am from Finance and accounting team in GBS. SInce, the day i joined Collabera there is not a single day that i have not enjoyed it, i have learnt to communicate with other, i learn about discipline & best thing i learnt from our Boss HP is to enjoy our work. so there are many stories with collabera can't tell it in this small tab  ",7.0,8.0,4.5,3.34,Senior Executive Finance & Accounts,Global Business Services,Finance,Timesheet,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1990,Male,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_0UpoJ8bwyqYOnlj&Q_CHL=gl,1,Asian,,
U519,100,775,TRUE,R_1mPFIo69t0NbBg1,22.30029297,73.20509338,5,4,4,5,5,5,F,H,1,3,4,2,2,3,"Work environment,freedom of speech,opportunities,value of resources workimg in company",uncertainity in business (but its the type of business so we have to be flexible and ready),"many stories, cannot be specific about one. i am very attached to collabera..............................................................................................",6.0,8.0,4.666666666666667,3.53,Lead Recruiter,Regional,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1990,Female,Asian,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_3jGrkixxCU7hcR7&Q_CHL=gl,1,Asian,1.0,1.0
U253,100,2118,TRUE,R_1rqY9faWvchSYUn,19.07479858,72.88560486,5,5,5,4,5,5,H,H,1,2,4,3,2,1,"Growth Opportunity , Culture and Environment that Collabera has developed for the employees over the years, Constant efforts and investment in employees through the medium of L&D,","The salary structure is not very good. Base salary for the employees is way to less as per company standards. I know money is always not the motivating factor but is also one of the biggest motivating factor for many employees depending on the kind of situation they are into.  Also with Promotion the scale of your salary should also increase, which happen in most of the big company and not in Collabera. 
","Insanely Competitive - Because I always believe in doing the best to my capability. Also I am kind of person who do not like to come 2nd. I will do anything and everything to beat my competition no matter what . It could be either by smart work or hardwork . I believe in winning and I always try by best to be the best . 
Responsive beyond Imagination : This quality comes by default since you are competitive. People working with me say one thing very proudly that I am best when it comes to taking action, helping recruiters to their needs and so on and so for.
Passionate to serve client and employees: I always go above and beyond my job role to serve my team and my client whether if at all it will yield me something out of it or not. I believe in helping others and I think this exemplifies this quality very well. 
",8.0,8.0,4.833333333333333,5.86,Delivery Lead,Enterprise Services Group,Recruitment,Technical Recruitment,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1992,Male,Asian,Achieved,Achieved,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_6JNLYs0uFpnGVAp&Q_CHL=gl,1,Asian,1.0,1.0
U367,100,1660,TRUE,R_3ebnLvttBy19Je9,22.30029297,73.20509338,2,5,5,5,5,4,G,G,1,2,3,2,2,2,The lively environment. Open mindset. Young workforce. Learning opportunities. Communication exchange with people on domestic as well as over internationally.,The more concentration is on the delivery and business teams supporting the external customers as compared to the other teams who support and work over with business teams on the backstage to achieve the company objectives.,"Collabera is the first professional experience of my life. The culture of motivating and working together as a team to execute and deliver the things prevails in the blood of the people working over here.
Collabera always promotes the new learning skills to groom the individuals to develop within the organisation and achieve the objectives of both (company & individual).",7.0,7.0,4.333333333333333,4.75,Team Lead - Audit & Compliance,Global Business Services,Audit & Compliance,Client Compliance Audit,Vadodara (CH2),Gujarat,India,Collabera Services Private Limited,1993,Male,Asian,Not Applicable,Not Applicable,https://stanfordgsb.qualtrics.com/jfe/form/SV_38dr9nHMwN9McUR?Q_DL=54948zKMDgUkF11_38dr9nHMwN9McUR_MLRP_9N8K00gssoErFaZ&Q_CHL=gl,1,Asian,,
